Source,Technology,Factor_Type,Job_Type,Unit,Year,Value,Value_Numeric,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method,Default_Source,Default_Source_Note
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2035,3.74023513041,3.74023513041,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2035,3.74023513041,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2036,3.73928215649,3.73928215649,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2036,3.73928215649,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2037,3.73832918257,3.73832918257,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2037,3.73832918257,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2038,3.73737620865,3.73737620865,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2038,3.73737620865,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2039,3.73642323473,3.73642323473,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2039,3.73642323473,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2040,3.73547026082,3.73547026082,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2040,3.73547026082,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2041,3.7345172869,3.7345172869,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2041,3.7345172869,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2042,3.73356431298,3.73356431298,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2042,3.73356431298,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2043,3.73261133906,3.73261133906,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2043,3.73261133906,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2044,3.73165836514,3.73165836514,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2044,3.73165836514,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2045,3.73070539122,3.73070539122,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2045,3.73070539122,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2046,3.72975241731,3.72975241731,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2046,3.72975241731,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2047,3.72879944339,3.72879944339,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2047,3.72879944339,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2048,3.72784646947,3.72784646947,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2048,3.72784646947,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2049,3.72689349555,3.72689349555,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2049,3.72689349555,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2050,3.72594052163,3.72594052163,CAPEX/OPEX ratio projection,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2050,3.72594052163,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2051,3.72594052163,3.72594052163,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2051,3.72594052163,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2052,3.72594052163,3.72594052163,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2052,3.72594052163,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2053,3.72594052163,3.72594052163,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2053,3.72594052163,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2054,3.72594052163,3.72594052163,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2054,3.72594052163,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),Manufacturing,Direct,job-yr/MW,2055,3.72594052163,3.72594052163,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2055,3.72594052163,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2024,0.6252,0.6252,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2024,0.6252,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2025,0.628,0.628,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2025,0.628,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2026,0.6308,0.6308,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2026,0.6308,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2027,0.6336,0.6336,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2027,0.6336,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2028,0.6364,0.6364,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2028,0.6364,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2029,0.6392,0.6392,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2029,0.6392,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2030,0.642,0.642,Rutovitz Table 9 decline to 2030,Hydro-large,1.07,,,Rutovitz Table 9 Latin America 2030,2015,2030,0.642,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2031,0.641824590164,0.641824590164,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2031,0.641824590164,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2032,0.641649180328,0.641649180328,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2032,0.641649180328,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2033,0.641473770492,0.641473770492,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2033,0.641473770492,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2034,0.641298360656,0.641298360656,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2034,0.641298360656,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2035,0.64112295082,0.64112295082,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2035,0.64112295082,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2036,0.640947540984,0.640947540984,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2036,0.640947540984,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2037,0.640772131148,0.640772131148,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2037,0.640772131148,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2038,0.640596721311,0.640596721311,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2038,0.640596721311,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2039,0.640421311475,0.640421311475,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2039,0.640421311475,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2040,0.640245901639,0.640245901639,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2040,0.640245901639,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2041,0.640070491803,0.640070491803,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2041,0.640070491803,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2042,0.639895081967,0.639895081967,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2042,0.639895081967,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2043,0.639719672131,0.639719672131,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2043,0.639719672131,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2044,0.639544262295,0.639544262295,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2044,0.639544262295,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2045,0.639368852459,0.639368852459,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2045,0.639368852459,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2046,0.639193442623,0.639193442623,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2046,0.639193442623,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2047,0.639018032787,0.639018032787,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2047,0.639018032787,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2048,0.638842622951,0.638842622951,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2048,0.638842622951,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2049,0.638667213115,0.638667213115,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2049,0.638667213115,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2050,0.638491803279,0.638491803279,CAPEX/OPEX ratio projection,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2050,0.638491803279,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2051,0.638491803279,0.638491803279,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2051,0.638491803279,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2052,0.638491803279,0.638491803279,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2052,0.638491803279,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2053,0.638491803279,0.638491803279,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2053,0.638491803279,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2054,0.638491803279,0.638491803279,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2054,0.638491803279,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (large),O&M,Direct,job/MW,2055,0.638491803279,0.638491803279,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2055,0.638491803279,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2024,16.4636,16.4636,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2024,16.4636,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2025,16.5373333333,16.5373333333,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2025,16.5373333333,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2026,16.6110666667,16.6110666667,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2026,16.6110666667,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2027,16.6848,16.6848,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2027,16.6848,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2028,16.7585333333,16.7585333333,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2028,16.7585333333,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2029,16.8322666667,16.8322666667,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2029,16.8322666667,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2030,16.906,16.906,Rutovitz Table 9 decline to 2030,Hydro-small,1.07,,,Rutovitz Table 9 Latin America 2030,2015,2030,16.906,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2031,16.9016980035,16.9016980035,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2031,16.9016980035,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2032,16.8973960069,16.8973960069,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2032,16.8973960069,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2033,16.8930940104,16.8930940104,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2033,16.8930940104,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2034,16.8887920138,16.8887920138,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2034,16.8887920138,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2035,16.8844900173,16.8844900173,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2035,16.8844900173,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2036,16.8801880207,16.8801880207,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2036,16.8801880207,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2037,16.8758860242,16.8758860242,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2037,16.8758860242,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2038,16.8715840276,16.8715840276,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2038,16.8715840276,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Hydro (small),Construction,Direct,job-yr/MW,2039,16.8672820311,16.8672820311,Linear interpolation,Hydro-small,,Small RoR hydro power,,CAPEX 2050/2030=0.994910686684318,2030,2039,16.8672820311,Linear interpolation between known datapoints,Rutovitz 2015,
